Timestamp,Machine,Voltage,Current,Power,Energy,PowerFactor,Frequency,Temperature,Status
2026-07-15T06:48:38.572792+00:00,BC2,416.61,6.11,5.52,409.79,0.95,50.01,47.81,Idle
2026-07-15T06:48:38.572940+00:00,BC5,414.93,6.07,2.0,345.03,0.913,50.05,51.81,Maintenance
2026-07-15T06:48:38.573083+00:00,Blower,412.4,11.52,6.05,404.71,0.968,50.07,58.24,Idle
2026-07-15T06:48:38.573228+00:00,Rotor,416.51,11.71,7.39,423.44,0.98,49.97,49.42,Running
2026-07-15T06:48:38.573368+00:00,Pump,416.69,18.43,10.28,201.51,0.962,49.97,51.44,Running
2026-07-15T06:48:38.573518+00:00,SF900,412.99,7.54,3.74,235.06,0.947,49.97,51.59,Running
2026-07-15T06:48:38.573674+00:00,Crusher,413.23,5.51,2.42,462.88,0.928,49.98,50.78,Maintenance
2026-07-15T06:48:38.573848+00:00,Conveyor,416.4,6.89,2.6,220.19,0.932,50.03,48.79,Running
2026-07-15T06:48:40.847491+00:00,Knockout,416.55,5.64,2.38,445.89,0.931,50.1,49.9,Maintenance
2026-07-15T06:48:40.847714+00:00,BC1,415.24,5.0,2.0,227.12,0.943,50.06,52.52,Fault
2026-07-15T06:48:40.847921+00:00,BC2,417.02,6.23,2.84,409.79,0.954,50.02,48.11,Maintenance
2026-07-15T06:48:40.848123+00:00,BC5,415.02,5.73,2.55,345.04,0.905,50.04,52.24,Maintenance
2026-07-15T06:48:40.848324+00:00,Blower,411.74,7.26,4.17,404.72,0.963,50.08,56.25,Idle
2026-07-15T06:48:40.848524+00:00,Rotor,416.54,12.31,8.12,423.45,0.983,49.97,49.06,Running
2026-07-15T06:48:40.848765+00:00,Pump,416.53,18.22,10.5,201.52,0.966,49.99,52.33,Running
2026-07-15T06:48:40.848969+00:00,SF900,413.35,7.4,4.3,235.06,0.947,49.95,52.23,Running
2026-07-15T06:48:40.849175+00:00,Crusher,413.74,5.81,2.36,462.88,0.916,49.96,51.63,Idle
2026-07-15T06:48:40.849375+00:00,Conveyor,416.13,6.84,3.3,220.19,0.936,50.04,47.9,Running
2026-07-15T06:48:43.121305+00:00,Knockout,416.63,5.0,2.53,445.89,0.924,50.08,49.73,Maintenance
2026-07-15T06:48:43.121524+00:00,BC1,414.98,5.83,2.9,227.12,0.945,50.07,51.15,Idle
2026-07-15T06:48:43.121714+00:00,BC2,417.07,5.0,2.04,409.79,0.95,50.03,46.73,Maintenance
2026-07-15T06:48:43.121859+00:00,BC5,415.51,5.0,2.59,345.04,0.9,50.03,51.78,Maintenance
2026-07-15T06:48:43.121999+00:00,Blower,412.35,7.47,5.05,404.72,0.967,50.02,55.75,Running
2026-07-15T06:48:43.122137+00:00,Rotor,416.43,14.15,7.55,423.45,0.984,49.98,49.83,Running
2026-07-15T06:48:43.122282+00:00,Pump,416.96,19.14,11.05,201.52,0.959,50.02,52.27,Running
2026-07-15T06:48:43.122435+00:00,SF900,413.25,7.47,5.46,235.06,0.943,49.96,53.24,Running
2026-07-15T06:48:43.122577+00:00,Crusher,414.45,5.93,2.83,462.88,0.922,49.96,51.2,Maintenance
2026-07-15T06:48:43.122759+00:00,Conveyor,416.22,7.81,5.02,220.2,0.931,50.04,47.69,Running
2026-07-15T06:48:45.358422+00:00,Knockout,417.46,5.0,2.05,445.89,0.926,50.06,50.41,Maintenance
2026-07-15T06:48:45.358548+00:00,BC1,413.95,5.61,2.0,227.12,0.956,50.09,50.0,Idle
2026-07-15T06:48:45.358657+00:00,BC2,416.83,5.0,2.0,409.79,0.942,50.05,46.32,Maintenance
2026-07-15T06:48:45.358761+00:00,BC5,414.54,6.99,2.28,345.04,0.9,50.04,51.5,Maintenance
2026-07-15T06:48:45.358880+00:00,Blower,412.08,8.12,5.0,404.72,0.961,50.01,56.61,Running
2026-07-15T06:48:45.358982+00:00,Rotor,416.12,15.65,9.4,423.46,0.974,49.96,50.86,Running
2026-07-15T06:48:45.359074+00:00,Pump,416.43,18.97,12.05,201.53,0.966,50.02,52.01,Running
2026-07-15T06:48:45.359152+00:00,SF900,412.71,8.46,6.32,235.07,0.952,49.96,52.49,Running
2026-07-15T06:48:45.359234+00:00,Crusher,413.73,5.9,2.07,462.88,0.92,50.01,51.26,Maintenance
2026-07-15T06:48:45.359350+00:00,Conveyor,416.1,8.32,5.26,220.2,0.93,50.04,46.36,Running
2026-07-15T06:48:47.597137+00:00,Knockout,416.53,5.64,2.0,445.89,0.925,50.05,50.56,Maintenance
2026-07-15T06:48:47.597281+00:00,BC1,414.46,5.74,2.0,227.12,0.958,50.1,50.5,Idle
2026-07-15T06:48:47.597407+00:00,BC2,416.82,5.82,2.68,409.8,0.947,50.09,45.84,Maintenance
2026-07-15T06:48:47.597530+00:00,BC5,415.07,5.89,2.0,345.04,0.9,50.01,51.15,Fault
2026-07-15T06:48:47.597651+00:00,Blower,411.98,10.25,5.91,404.72,0.966,50.02,56.33,Running
2026-07-15T06:48:47.597769+00:00,Rotor,416.46,16.0,10.0,423.46,0.969,49.97,51.05,Running
2026-07-15T06:48:47.597887+00:00,Pump,417.38,18.51,11.61,201.54,0.963,50.02,51.65,Running
2026-07-15T06:48:47.598005+00:00,SF900,413.23,9.3,6.92,235.07,0.956,49.98,51.88,Running
2026-07-15T06:48:47.598126+00:00,Crusher,414.6,6.66,2.0,462.88,0.918,50.0,51.01,Maintenance
2026-07-15T06:48:47.598253+00:00,Conveyor,416.14,7.35,4.97,220.2,0.928,50.02,45.55,Running
2026-07-15T06:48:49.837763+00:00,Knockout,416.05,5.96,3.76,445.89,0.918,50.03,51.32,Maintenance
2026-07-15T06:48:49.837986+00:00,BC1,414.01,6.45,3.11,227.12,0.962,50.12,51.56,Running
2026-07-15T06:48:49.838157+00:00,BC2,416.55,5.52,2.22,409.8,0.954,50.08,45.3,Maintenance
2026-07-15T06:48:49.838306+00:00,BC5,414.79,5.0,2.4,345.04,0.902,50.02,50.98,Maintenance
2026-07-15T06:48:49.838392+00:00,Blower,411.65,9.32,7.02,404.73,0.972,50.02,54.55,Running
2026-07-15T06:48:49.838555+00:00,Rotor,416.05,16.4,11.27,423.47,0.965,49.98,51.86,Running
2026-07-15T06:48:49.838686+00:00,Pump,416.4,19.47,11.21,201.54,0.958,50.01,51.18,Running
2026-07-15T06:48:49.838832+00:00,SF900,413.19,9.14,6.46,235.07,0.956,49.96,50.66,Running
2026-07-15T06:48:49.838970+00:00,Crusher,415.01,5.56,2.26,462.88,0.914,49.99,50.63,Maintenance
2026-07-15T06:48:49.839052+00:00,Conveyor,416.04,8.1,5.61,220.2,0.931,50.08,43.65,Running
2026-07-15T06:48:52.029221+00:00,Knockout,416.39,5.03,3.17,445.9,0.912,50.04,50.76,Maintenance
2026-07-15T06:48:52.029473+00:00,BC1,414.05,8.34,4.36,227.12,0.961,50.11,52.64,Running
2026-07-15T06:48:52.029689+00:00,BC2,416.25,5.0,2.0,409.8,0.946,50.1,44.24,Maintenance
2026-07-15T06:48:52.029899+00:00,BC5,414.15,6.2,3.57,345.04,0.901,50.01,50.53,Maintenance
2026-07-15T06:48:52.030074+00:00,Blower,411.42,9.17,6.96,404.73,0.967,50.03,53.65,Running
2026-07-15T06:48:52.030252+00:00,Rotor,415.29,14.99,10.37,423.47,0.965,50.0,51.58,Running
2026-07-15T06:48:52.030439+00:00,Pump,416.5,20.78,10.69,201.55,0.956,50.02,51.31,Running
2026-07-15T06:48:52.030618+00:00,SF900,412.58,10.8,6.22,235.08,0.956,49.98,49.89,Running
2026-07-15T06:48:52.030731+00:00,Crusher,415.98,5.41,2.49,462.88,0.916,49.97,49.88,Maintenance
2026-07-15T06:48:52.030830+00:00,Conveyor,415.4,5.0,2.0,220.21,0.924,50.07,42.32,Fault
2026-07-15T06:48:54.318220+00:00,Knockout,415.87,5.87,3.28,445.9,0.913,50.03,49.49,Maintenance
2026-07-15T06:48:54.318382+00:00,BC1,414.33,8.37,5.3,227.13,0.962,50.1,53.39,Running
2026-07-15T06:48:54.318503+00:00,BC2,416.69,7.04,3.53,409.8,0.939,50.08,44.04,Maintenance
2026-07-15T06:48:54.318616+00:00,BC5,414.78,7.01,2.25,345.04,0.906,50.0,50.57,Maintenance
2026-07-15T06:48:54.318739+00:00,Blower,412.34,9.98,8.57,404.74,0.965,50.01,54.69,Running
2026-07-15T06:48:54.318838+00:00,Rotor,414.8,14.88,9.72,423.48,0.968,50.02,52.46,Running
2026-07-15T06:48:54.318982+00:00,Pump,415.85,20.25,10.17,201.55,0.953,50.0,51.92,Running
2026-07-15T06:48:54.319083+00:00,SF900,413.32,11.29,6.44,235.08,0.948,49.99,49.95,Running
2026-07-15T06:48:54.319307+00:00,Crusher,416.21,5.0,3.7,462.89,0.918,49.94,49.89,Maintenance
2026-07-15T06:48:54.319481+00:00,Conveyor,415.31,5.4,3.51,220.21,0.926,50.06,42.34,Fault
2026-07-15T06:48:56.562227+00:00,Knockout,415.05,5.0,2.0,445.9,0.905,50.03,47.42,Maintenance
2026-07-15T06:48:56.562378+00:00,BC1,413.89,9.54,5.04,227.13,0.964,50.09,53.97,Running
2026-07-15T06:48:56.562517+00:00,BC2,416.73,5.87,2.25,409.8,0.938,50.05,44.0,Maintenance
2026-07-15T06:48:56.562649+00:00,BC5,414.02,5.0,2.0,345.05,0.905,50.0,49.14,Maintenance
2026-07-15T06:48:56.562775+00:00,Blower,412.08,11.78,8.23,404.74,0.964,50.02,54.93,Running
2026-07-15T06:48:56.562874+00:00,Rotor,414.44,5.0,2.0,423.48,0.958,50.0,52.56,Maintenance
2026-07-15T06:48:56.562969+00:00,Pump,416.1,12.36,6.66,201.56,0.959,50.04,50.26,Idle
2026-07-15T06:48:56.563061+00:00,SF900,412.97,12.18,7.89,235.09,0.951,50.01,48.51,Running
2026-07-15T06:48:56.563197+00:00,Crusher,416.34,5.0,2.9,462.89,0.917,49.91,49.33,Maintenance
2026-07-15T06:48:56.563385+00:00,Conveyor,415.46,5.42,3.03,220.21,0.918,50.04,43.63,Fault
2026-07-15T06:48:58.797882+00:00,Knockout,414.56,5.87,2.55,445.9,0.902,50.01,47.27,Maintenance
2026-07-15T06:48:58.798039+00:00,BC1,414.42,10.55,5.09,227.13,0.963,50.08,54.14,Running
2026-07-15T06:48:58.798167+00:00,BC2,415.14,5.41,2.0,409.8,0.932,50.05,43.17,Idle
2026-07-15T06:48:58.798299+00:00,BC5,414.13,5.05,3.5,345.05,0.904,50.0,49.43,Maintenance
2026-07-15T06:48:58.798396+00:00,Blower,412.83,12.91,7.88,404.75,0.96,50.05,55.29,Running
2026-07-15T06:48:58.798495+00:00,Rotor,413.91,6.35,2.0,423.48,0.953,49.99,52.27,Maintenance
2026-07-15T06:48:58.798590+00:00,Pump,415.81,10.08,3.25,201.56,0.954,50.06,49.12,Idle
2026-07-15T06:48:58.798683+00:00,SF900,412.45,11.26,8.42,235.09,0.942,50.01,48.84,Running
2026-07-15T06:48:58.798803+00:00,Crusher,416.42,6.18,2.78,462.89,0.916,49.9,49.57,Maintenance
2026-07-15T06:48:58.798930+00:00,Conveyor,414.91,6.61,2.37,220.21,0.918,50.01,44.69,Fault
2026-07-15T06:49:00.998957+00:00,Knockout,414.66,5.67,2.88,445.9,0.9,50.0,47.96,Maintenance
2026-07-15T06:49:00.999195+00:00,BC1,413.81,10.66,4.78,227.13,0.962,50.07,54.55,Running
2026-07-15T06:49:00.999397+00:00,BC2,414.98,5.81,3.36,409.8,0.931,50.06,44.09,Running
2026-07-15T06:49:00.999544+00:00,BC5,413.95,6.18,2.0,345.05,0.904,49.99,50.87,Fault
2026-07-15T06:49:00.999687+00:00,Blower,412.59,13.59,8.6,404.75,0.954,50.06,56.56,Running
2026-07-15T06:49:00.999837+00:00,Rotor,414.08,5.95,3.73,423.48,0.957,49.96,51.03,Maintenance
2026-07-15T06:49:00.999987+00:00,Pump,415.73,10.12,3.66,201.56,0.96,50.03,49.81,Running
2026-07-15T06:49:01.000126+00:00,SF900,413.51,9.96,10.42,235.1,0.94,50.03,48.98,Running
2026-07-15T06:49:01.000269+00:00,Crusher,416.52,6.41,2.0,462.89,0.915,49.89,50.53,Maintenance
2026-07-15T06:49:01.000453+00:00,Conveyor,415.0,5.81,3.05,220.21,0.92,50.04,43.64,Fault
2026-07-15T06:49:03.186159+00:00,Knockout,415.36,5.78,3.69,445.9,0.9,50.03,47.14,Maintenance
2026-07-15T06:49:03.186317+00:00,BC1,414.64,6.96,4.42,227.14,0.965,50.04,52.26,Idle
2026-07-15T06:49:03.186450+00:00,BC2,414.76,6.0,2.92,409.81,0.936,50.05,44.23,Running
2026-07-15T06:49:03.186585+00:00,BC5,414.46,5.0,2.0,345.05,0.909,49.97,51.6,Fault
2026-07-15T06:49:03.186698+00:00,Blower,412.76,13.62,6.13,404.75,0.951,50.07,55.33,Running
2026-07-15T06:49:03.186796+00:00,Rotor,414.37,5.11,2.0,423.48,0.966,49.97,50.13,Maintenance
2026-07-15T06:49:03.186889+00:00,Pump,415.42,10.05,4.49,201.56,0.956,50.04,49.69,Running
2026-07-15T06:49:03.186981+00:00,SF900,413.59,10.14,10.32,235.1,0.948,50.05,48.48,Running
2026-07-15T06:49:03.187078+00:00,Crusher,416.3,5.12,3.04,462.89,0.92,49.9,51.26,Maintenance
2026-07-15T06:49:03.187171+00:00,Conveyor,415.1,8.09,3.36,220.21,0.92,50.0,44.78,Running
2026-07-15T06:49:05.376771+00:00,Knockout,414.39,6.69,2.0,445.9,0.9,50.05,46.09,Maintenance
2026-07-15T06:49:05.376895+00:00,BC1,414.46,8.92,4.48,227.14,0.964,50.02,51.78,Running
2026-07-15T06:49:05.377007+00:00,BC2,415.08,6.01,2.23,409.81,0.94,50.06,43.45,Idle
2026-07-15T06:49:05.377106+00:00,BC5,415.15,5.23,3.3,345.05,0.911,49.97,51.23,Fault
2026-07-15T06:49:05.377217+00:00,Blower,412.96,14.15,6.8,404.76,0.957,50.06,55.46,Running
2026-07-15T06:49:05.377317+00:00,Rotor,414.62,7.16,3.69,423.49,0.963,49.94,48.25,Maintenance
2026-07-15T06:49:05.377410+00:00,Pump,414.65,10.95,4.73,201.57,0.956,50.03,48.89,Running
2026-07-15T06:49:05.377501+00:00,SF900,413.55,10.52,10.54,235.11,0.96,50.04,50.07,Running
2026-07-15T06:49:05.377595+00:00,Crusher,416.41,6.66,2.8,462.89,0.919,49.89,51.59,Maintenance
2026-07-15T06:49:05.377734+00:00,Conveyor,415.14,10.28,2.42,220.22,0.92,49.98,45.91,Running
2026-07-15T06:49:07.578764+00:00,Knockout,414.8,5.0,2.33,445.91,0.9,50.05,46.47,Maintenance
2026-07-15T06:49:07.578877+00:00,BC1,414.73,9.98,5.16,227.14,0.964,49.99,51.7,Running
2026-07-15T06:49:07.578982+00:00,BC2,413.87,5.0,2.03,409.81,0.936,50.07,43.86,Idle
2026-07-15T06:49:07.579080+00:00,BC5,414.66,6.45,2.39,345.05,0.909,49.96,50.32,Idle
2026-07-15T06:49:07.579175+00:00,Blower,413.11,10.65,5.01,404.76,0.944,50.06,55.17,Idle
2026-07-15T06:49:07.579274+00:00,Rotor,414.43,5.0,2.13,423.49,0.963,49.92,49.15,Maintenance
2026-07-15T06:49:07.579367+00:00,Pump,414.35,12.12,6.14,201.57,0.953,49.98,49.43,Running
2026-07-15T06:49:07.579460+00:00,SF900,413.98,9.58,9.2,235.11,0.954,50.06,49.86,Running
2026-07-15T06:49:07.579557+00:00,Crusher,416.25,5.99,2.26,462.89,0.922,49.88,51.48,Maintenance
2026-07-15T06:49:07.579650+00:00,Conveyor,414.93,10.33,2.29,220.22,0.926,50.0,45.54,Running
2026-07-15T06:49:09.776165+00:00,Knockout,414.74,5.2,2.69,445.91,0.9,50.06,46.59,Maintenance
2026-07-15T06:49:09.776375+00:00,BC1,415.4,12.16,6.21,227.15,0.965,49.98,51.35,Running
2026-07-15T06:49:09.776555+00:00,BC2,414.84,5.82,2.63,409.81,0.931,50.06,43.68,Idle
2026-07-15T06:49:09.776700+00:00,BC5,414.95,8.25,2.92,345.05,0.915,49.97,50.92,Running
2026-07-15T06:49:09.776840+00:00,Blower,413.89,6.31,2.52,404.76,0.948,50.08,55.92,Idle
2026-07-15T06:49:09.776983+00:00,Rotor,414.5,5.65,2.0,423.49,0.964,49.94,48.51,Idle
2026-07-15T06:49:09.777124+00:00,Pump,414.57,10.65,7.55,201.57,0.948,50.02,48.5,Running
2026-07-15T06:49:09.777262+00:00,SF900,413.37,10.45,10.38,235.12,0.946,50.07,49.33,Running
2026-07-15T06:49:09.777434+00:00,Crusher,416.04,5.0,2.0,462.9,0.927,49.89,50.66,Maintenance
2026-07-15T06:49:09.777617+00:00,Conveyor,414.01,12.27,2.83,220.22,0.93,50.03,44.86,Running
2026-07-15T06:49:11.968578+00:00,Knockout,414.4,5.26,2.65,445.91,0.904,50.06,46.36,Maintenance
2026-07-15T06:49:11.968764+00:00,BC1,415.3,11.96,7.19,227.15,0.966,49.96,51.12,Running
2026-07-15T06:49:11.968961+00:00,BC2,415.07,5.28,2.67,409.81,0.936,50.03,42.79,Idle
2026-07-15T06:49:11.969174+00:00,BC5,414.99,9.77,3.18,345.06,0.911,49.96,50.11,Running
2026-07-15T06:49:11.969333+00:00,Blower,414.01,5.77,2.47,404.76,0.946,50.06,55.85,Idle
2026-07-15T06:49:11.969477+00:00,Rotor,414.18,6.05,2.64,423.49,0.962,49.94,47.11,Idle
2026-07-15T06:49:11.969602+00:00,Pump,413.82,11.55,6.42,201.58,0.944,50.03,48.48,Running
2026-07-15T06:49:11.969689+00:00,SF900,412.99,10.6,9.69,235.12,0.949,50.06,48.36,Running
2026-07-15T06:49:11.969774+00:00,Crusher,416.0,5.31,2.14,462.9,0.921,49.91,51.61,Maintenance
2026-07-15T06:49:11.969855+00:00,Conveyor,414.18,12.05,4.58,220.22,0.93,50.04,44.04,Running
2026-07-15T06:49:14.162997+00:00,Knockout,414.53,7.01,2.36,445.91,0.904,50.06,45.98,Running
2026-07-15T06:49:14.163116+00:00,BC1,416.03,11.04,7.37,227.15,0.96,49.96,50.55,Running
2026-07-15T06:49:14.163232+00:00,BC2,414.86,5.0,2.18,409.81,0.935,49.97,43.62,Maintenance
2026-07-15T06:49:14.163334+00:00,BC5,415.2,9.0,3.44,345.06,0.922,49.95,50.34,Running
2026-07-15T06:49:14.163474+00:00,Blower,414.82,5.0,3.69,404.77,0.948,50.08,54.62,Idle
2026-07-15T06:49:14.163581+00:00,Rotor,414.73,5.25,2.28,423.49,0.972,49.91,46.39,Idle
2026-07-15T06:49:14.163680+00:00,Pump,413.12,13.52,7.28,201.58,0.944,50.01,49.62,Running
2026-07-15T06:49:14.163778+00:00,SF900,412.67,10.67,9.67,235.13,0.945,50.07,48.41,Running
2026-07-15T06:49:14.163881+00:00,Crusher,416.58,5.47,2.0,462.9,0.923,49.94,50.46,Maintenance
2026-07-15T06:49:14.164005+00:00,Conveyor,414.79,12.59,5.21,220.22,0.935,50.01,44.71,Running
2026-07-15T06:49:16.398872+00:00,Knockout,413.7,8.2,2.41,445.91,0.9,50.06,46.26,Running
2026-07-15T06:49:16.399020+00:00,BC1,415.29,10.84,7.83,227.16,0.955,49.94,48.71,Running
2026-07-15T06:49:16.399161+00:00,BC2,414.13,5.0,2.11,409.81,0.929,50.0,43.06,Maintenance
2026-07-15T06:49:16.399287+00:00,BC5,414.95,8.73,3.41,345.06,0.919,49.94,51.08,Running
2026-07-15T06:49:16.399417+00:00,Blower,414.32,5.0,2.0,404.77,0.948,50.08,54.53,Idle
2026-07-15T06:49:16.399542+00:00,Rotor,415.05,5.68,3.13,423.49,0.979,49.94,47.06,Running
2026-07-15T06:49:16.399667+00:00,Pump,412.48,14.66,7.96,201.59,0.957,49.97,50.4,Running
2026-07-15T06:49:16.399791+00:00,SF900,412.25,10.56,9.65,235.14,0.945,50.07,48.42,Running
2026-07-15T06:49:16.399914+00:00,Crusher,417.94,5.64,2.0,462.9,0.924,49.96,50.29,Running
2026-07-15T06:49:16.400043+00:00,Conveyor,414.63,14.06,4.77,220.23,0.951,50.03,44.67,Running
2026-07-15T06:49:18.598125+00:00,Knockout,414.15,7.53,3.36,445.91,0.9,50.03,46.78,Running
2026-07-15T06:49:18.598258+00:00,BC1,415.53,11.44,8.64,227.16,0.953,49.98,48.99,Running
2026-07-15T06:49:18.598400+00:00,BC2,415.35,5.46,2.0,409.81,0.931,49.96,43.35,Idle
2026-07-15T06:49:18.598524+00:00,BC5,414.11,9.56,2.84,345.06,0.922,49.97,52.61,Running
2026-07-15T06:49:18.598663+00:00,Blower,415.04,5.54,2.08,404.77,0.951,50.1,56.04,Running
2026-07-15T06:49:18.598792+00:00,Rotor,415.47,7.19,3.93,423.5,0.976,49.96,47.26,Running
2026-07-15T06:49:18.598923+00:00,Pump,411.84,15.07,7.86,201.59,0.96,49.98,50.29,Running
2026-07-15T06:49:18.599051+00:00,SF900,412.35,10.74,10.77,235.14,0.942,50.07,46.94,Running
2026-07-15T06:49:18.599186+00:00,Crusher,417.65,6.11,2.06,462.9,0.926,49.97,51.06,Running
2026-07-15T06:49:18.599311+00:00,Conveyor,414.29,14.8,5.78,220.23,0.96,50.02,43.99,Running
2026-07-15T06:49:20.847858+00:00,Knockout,414.17,9.17,3.76,445.92,0.9,50.04,46.48,Running
2026-07-15T06:49:20.848010+00:00,BC1,415.45,11.93,8.96,227.17,0.945,49.96,49.48,Running
2026-07-15T06:49:20.848174+00:00,BC2,415.5,5.64,2.78,409.82,0.932,49.98,44.6,Idle
2026-07-15T06:49:20.848321+00:00,BC5,413.85,10.44,3.24,345.06,0.924,49.99,52.19,Running
2026-07-15T06:49:20.848493+00:00,Blower,414.98,6.23,3.09,404.77,0.951,50.1,56.35,Running
2026-07-15T06:49:20.848657+00:00,Rotor,414.38,7.17,6.16,423.5,0.974,49.93,45.32,Running
2026-07-15T06:49:20.848828+00:00,Pump,411.76,14.9,8.91,201.59,0.962,49.98,49.51,Running
2026-07-15T06:49:20.848918+00:00,SF900,413.51,10.37,11.79,235.15,0.945,50.05,48.31,Running
2026-07-15T06:49:20.849001+00:00,Crusher,418.5,6.59,2.0,462.9,0.93,49.98,50.62,Running
2026-07-15T06:49:20.849081+00:00,Conveyor,414.75,15.0,5.75,220.23,0.958,50.04,44.28,Running
2026-07-15T06:49:23.117873+00:00,Knockout,414.45,8.74,4.64,445.92,0.905,50.04,48.02,Running
2026-07-15T06:49:23.117980+00:00,BC1,414.78,12.86,9.29,227.17,0.945,49.94,50.57,Running
2026-07-15T06:49:23.118073+00:00,BC2,414.66,5.0,2.03,409.82,0.928,49.95,44.84,Idle
2026-07-15T06:49:23.118155+00:00,BC5,413.94,9.8,3.32,345.06,0.922,49.97,53.06,Running
2026-07-15T06:49:23.118234+00:00,Blower,415.01,6.62,3.7,404.77,0.952,50.06,56.5,Running
2026-07-15T06:49:23.118334+00:00,Rotor,414.63,7.55,5.22,423.5,0.977,49.95,44.84,Running
2026-07-15T06:49:23.118415+00:00,Pump,412.71,14.15,8.02,201.6,0.953,49.94,49.24,Running
2026-07-15T06:49:23.118494+00:00,SF900,413.72,10.05,11.74,235.15,0.946,50.02,47.86,Running
2026-07-15T06:49:23.118573+00:00,Crusher,418.16,7.39,2.54,462.9,0.934,49.98,51.52,Running
2026-07-15T06:49:23.118651+00:00,Conveyor,413.58,15.14,6.96,220.24,0.951,50.02,44.04,Running
2026-07-15T06:49:25.357636+00:00,Knockout,414.73,8.45,4.91,445.92,0.909,50.05,49.04,Running
2026-07-15T06:49:25.357750+00:00,BC1,413.97,7.5,2.38,227.17,0.946,49.95,51.57,Maintenance
2026-07-15T06:49:25.357841+00:00,BC2,414.72,6.92,2.0,409.82,0.929,49.94,44.09,Maintenance
2026-07-15T06:49:25.357924+00:00,BC5,413.85,10.7,4.32,345.07,0.927,49.99,52.5,Running
2026-07-15T06:49:25.358029+00:00,Blower,415.5,6.71,3.74,404.77,0.953,50.05,55.15,Running
2026-07-15T06:49:25.358114+00:00,Rotor,414.98,8.81,5.36,423.51,0.976,49.95,45.46,Running
2026-07-15T06:49:25.358197+00:00,Pump,412.93,10.01,6.35,201.6,0.952,49.94,49.16,Idle
2026-07-15T06:49:25.358283+00:00,SF900,413.51,5.02,2.28,235.16,0.939,50.0,47.28,Maintenance
2026-07-15T06:49:25.358363+00:00,Crusher,417.37,6.76,2.34,462.9,0.932,50.01,51.58,Running
2026-07-15T06:49:25.358443+00:00,Conveyor,413.7,8.64,5.56,220.24,0.938,49.98,45.55,Idle
2026-07-15T06:49:27.546374+00:00,Knockout,414.83,8.43,5.61,445.92,0.909,50.05,49.02,Running
2026-07-15T06:49:27.546545+00:00,BC1,413.23,5.51,2.0,227.18,0.947,49.93,51.53,Maintenance
2026-07-15T06:49:27.546658+00:00,BC2,415.03,5.97,2.87,409.82,0.926,49.91,44.65,Maintenance
2026-07-15T06:49:27.546763+00:00,BC5,413.11,12.61,3.57,345.07,0.921,50.02,52.68,Running
2026-07-15T06:49:27.546864+00:00,Blower,415.71,8.14,3.95,404.78,0.953,50.03,53.9,Running
2026-07-15T06:49:27.546965+00:00,Rotor,415.02,9.94,6.11,423.51,0.978,49.98,45.72,Running
2026-07-15T06:49:27.547047+00:00,Pump,413.86,7.91,4.24,201.61,0.956,49.93,49.21,Idle
2026-07-15T06:49:27.547127+00:00,SF900,413.69,5.88,2.0,235.16,0.949,50.0,46.04,Running
2026-07-15T06:49:27.547206+00:00,Crusher,418.15,7.12,3.84,462.91,0.929,50.04,52.0,Running
2026-07-15T06:49:27.547289+00:00,Conveyor,414.09,6.22,2.0,220.24,0.932,49.97,46.52,Maintenance
2026-07-15T06:49:29.839502+00:00,Knockout,415.04,9.78,7.09,445.93,0.918,50.04,49.9,Running
2026-07-15T06:49:29.839627+00:00,BC1,413.44,7.79,2.0,227.18,0.948,49.93,51.05,Maintenance
2026-07-15T06:49:29.839717+00:00,BC2,415.03,5.87,2.02,409.82,0.929,49.87,46.06,Maintenance
2026-07-15T06:49:29.839801+00:00,BC5,413.51,14.73,4.48,345.07,0.926,50.02,54.26,Running
2026-07-15T06:49:29.839883+00:00,Blower,414.9,7.61,4.51,404.78,0.957,50.02,54.12,Running
2026-07-15T06:49:29.840045+00:00,Rotor,414.24,9.31,5.42,423.51,0.972,49.99,46.58,Running
2026-07-15T06:49:29.840137+00:00,Pump,413.68,6.55,2.15,201.61,0.949,49.96,48.62,Idle
2026-07-15T06:49:29.840218+00:00,SF900,413.24,7.41,3.34,235.16,0.948,49.99,46.34,Running
2026-07-15T06:49:29.840303+00:00,Crusher,418.37,7.52,4.83,462.91,0.924,50.07,51.02,Running
2026-07-15T06:49:29.840388+00:00,Conveyor,414.26,7.18,2.29,220.24,0.943,49.97,46.51,Maintenance
2026-07-15T06:49:32.081458+00:00,Knockout,415.83,10.6,6.01,445.93,0.931,50.05,50.76,Running
2026-07-15T06:49:32.081622+00:00,BC1,413.75,5.0,2.71,227.18,0.955,49.95,50.27,Maintenance
2026-07-15T06:49:32.081724+00:00,BC2,415.12,5.32,2.32,409.82,0.928,49.87,46.51,Maintenance
2026-07-15T06:49:32.081820+00:00,BC5,413.55,15.39,5.34,345.07,0.938,50.05,53.27,Running
2026-07-15T06:49:32.081908+00:00,Blower,414.92,8.55,4.77,404.78,0.949,50.0,54.43,Running
2026-07-15T06:49:32.081988+00:00,Rotor,413.83,10.35,6.7,423.52,0.973,49.98,46.92,Running
2026-07-15T06:49:32.082091+00:00,Pump,413.49,6.91,3.73,201.61,0.952,49.93,47.71,Running
2026-07-15T06:49:32.082174+00:00,SF900,413.09,7.55,2.91,235.16,0.944,49.98,45.71,Running
2026-07-15T06:49:32.082253+00:00,Crusher,417.95,9.34,5.46,462.91,0.915,50.07,52.1,Running
